Date,ACES.JK,ADRO.JK,AKRA.JK,AMRT.JK,ANTM.JK,ARTO.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BRIS.JK,BRPT.JK,BUKA.JK,CPIN.JK,EMTK.JK,ESSA.JK,EXCL.JK,GGRM.JK,GOTO.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,INTP.JK,ITMG.JK,KLBF.JK,MAPI.JK,MBMA.JK,MDKA.JK,MEDC.JK,MTEL.JK,PGAS.JK,PGEO.JK,PTBA.JK,PTMP.JK,SIDO.JK,SMGR.JK,SRTG.JK,TLKM.JK,TOWR.JK,UNTR.JK,UNVR.JK
4/13/2020,1031.34,382.95,308.95,779.58,461.22,704.93,2901.75,4932.76,1778.56,2044.43,750.42,1867.22,189.97,890.86,,4004.34,487.10,141.14,2000.42,40403.32,,258.45,9144.99,2317.37,5206.71,4713.12,9488.54,3601.48,998.16,521.97,,1229.26,361.69,,601.18,,871.01,,484.86,6862.12,515.86,2513.24,644.26,10809.84,5889.98
4/14/2020,1052.92,397.68,315.07,779.58,478.46,845.91,2901.75,4946.21,1849.88,2140.38,807.52,1908.99,191.86,969.61,,4300.96,504.74,143.03,2092.61,39779.82,,258.45,9279.47,2454.26,5247.39,5430.75,9654.64,3706.04,1075.29,521.97,,1273.16,361.69,,651.88,,905.85,,488.79,6817.56,622.59,2560.66,692.14,11241.00,5931.46
4/15/2020,1100.39,384.79,295.19,788.97,452.60,796.16,2799.16,4919.31,1872.17,2037.05,783.05,1837.98,187.12,979.46,,4124.84,485.14,139.26,2055.73,39571.98,,259.39,9122.57,2405.37,5227.05,5091.33,9592.35,3671.18,1097.97,595.84,,1253.65,337.97,,608.42,,853.59,,478.97,6349.68,579.90,2457.92,700.85,10917.63,5786.29
4/16/2020,1070.18,359.02,280.66,779.58,435.36,779.57,2652.61,4699.58,1774.10,1926.34,734.10,1758.61,184.27,954.85,,3837.49,485.14,133.62,1954.33,36974.03,,259.39,8876.01,2239.15,4921.97,4921.62,8927.95,3508.53,1038.99,576.14,,1248.77,315.74,,583.07,,829.63,,449.53,5926.37,540.76,2370.98,705.20,10240.09,5516.67
4/17/2020,1156.49,381.11,287.54,798.36,448.29,792.01,2784.51,4865.50,1854.34,2088.71,783.05,1829.63,191.86,974.54,,3930.19,480.24,130.79,2212.45,38241.83,,259.39,9144.99,2444.48,5084.68,5042.84,9114.81,3578.24,1084.36,640.15,,1248.77,330.56,,604.80,,862.30,,467.20,5770.42,533.65,2552.76,766.15,10671.25,5703.33
4/20/2020,1130.59,362.70,285.24,798.36,431.05,779.57,2725.89,4802.72,1827.59,2051.81,746.34,1825.45,186.17,949.93,,3754.07,469.45,128.91,2166.36,37077.95,,259.39,9032.92,2454.26,5064.34,4921.62,9094.05,3485.30,1088.90,630.31,,1239.01,324.63,,583.07,,842.70,,488.09,5614.46,551.44,2465.82,774.85,10655.85,5807.03
4/21/2020,1104.70,342.45,271.48,798.36,415.53,746.40,2667.27,4707.83,1796.39,2007.53,717.79,1817.10,182.37,999.14,,3652.11,474.36,123.27,2120.26,35914.07,,250.90,8943.26,2376.04,5105.02,4839.19,8886.42,3322.65,1097.97,600.76,,1243.89,302.40,,554.10,,794.79,,486.08,5257.98,515.86,2426.30,770.50,10101.50,5744.81
4/22/2020,1147.86,325.88,316.60,817.15,424.15,733.96,2667.27,4694.15,1791.93,2059.19,734.10,1875.58,185.22,1191.10,,3809.68,485.14,127.97,2359.95,36828.54,,246.19,8988.09,2336.93,5125.36,4945.87,9467.78,3218.09,1134.27,635.23,,1253.65,293.50,,554.10,,807.86,,474.03,6149.17,531.87,2497.43,770.50,10009.11,5889.98
4/23/2020,1191.01,333.24,327.30,807.76,429.32,750.54,2755.20,4671.33,1791.93,2066.57,717.79,1879.75,184.27,1260.00,,3995.07,485.14,140.20,2221.67,36932.46,,238.64,9100.16,2336.93,5308.41,4994.35,9114.81,3241.33,1147.88,620.46,,1239.01,305.36,,557.72,,823.10,,478.04,6149.17,515.86,2426.30,766.15,9978.31,6221.81
4/24/2020,1199.64,322.20,310.48,779.58,425.87,750.54,2659.94,4488.86,1693.86,1941.10,677.01,1787.85,179.52,1220.63,,3781.88,485.14,136.44,2194.01,35581.53,,243.36,8876.01,2297.81,5145.70,4800.40,8782.61,3206.48,1138.80,605.68,,1239.01,303.88,,557.72,,805.68,,459.97,5970.93,515.86,2442.11,770.50,9993.71,6221.81
4/27/2020,1285.94,331.40,313.54,788.97,435.36,725.66,2718.56,4525.36,1693.86,1963.24,668.85,1733.55,184.27,1196.02,,3818.95,485.14,138.32,2286.20,36163.47,,245.25,8898.43,2336.93,5125.36,5067.09,8720.32,3299.42,1206.86,595.84,,1219.50,305.36,,568.58,,794.79,,472.02,6371.96,515.86,2489.53,753.09,10101.50,6221.81
4/28/2020,1216.90,327.72,347.19,793.67,424.15,713.22,2740.54,4406.75,1702.78,1911.58,681.09,1733.55,180.47,1328.91,,3985.80,588.04,139.26,2350.73,36620.71,,237.70,8988.09,2297.81,5267.73,5018.60,8761.85,3206.48,1311.21,600.76,,1209.75,299.43,,564.96,,775.20,,474.03,6193.73,533.65,2497.43,766.15,9577.95,6512.16
4/29/2020,1229.85,325.88,342.60,742.01,429.32,704.93,2703.90,4425.00,1676.03,1904.20,672.93,1670.89,181.42,1412.58,,4050.69,548.84,142.08,2387.60,37410.48,,236.76,8965.67,2327.15,5430.44,5309.53,9177.10,3218.09,1333.90,620.46,,1219.50,300.92,,572.20,,779.55,,502.15,6550.20,515.86,2647.60,783.56,9608.75,6636.60
4/30/2020,1311.83,338.77,367.07,817.15,439.67,721.52,2821.15,4716.95,1827.59,2014.91,717.79,1863.04,186.17,1427.35,,4263.88,548.84,141.14,2341.51,37659.89,,236.76,8853.60,2512.93,5308.41,5382.27,9675.40,3345.89,1306.68,645.08,,1199.99,333.53,,619.28,,816.57,,506.16,7084.91,514.08,2766.14,783.56,10039.91,6864.73
5/4/2020,1281.63,327.72,348.72,817.15,425.87,721.52,2645.28,4762.57,1747.35,1941.10,709.63,1792.03,191.86,1363.36,,3985.80,548.84,138.32,2258.54,36579.14,,236.76,8696.70,2591.15,5369.42,5115.58,9011.00,3252.95,1252.23,615.53,,1199.99,335.01,,593.93,,790.44,,514.20,6706.16,515.86,2623.89,783.56,9562.55,6574.38
5/5/2020,1260.05,333.24,357.89,826.54,431.05,704.93,2645.28,4821.88,1711.69,1941.10,713.71,1762.79,239.36,1358.44,,3985.80,548.84,141.14,2230.89,37015.60,,242.42,8741.53,2640.04,5308.41,5067.09,8948.71,3555.01,1234.08,689.40,,1204.87,367.62,,590.31,,790.44,,504.15,6683.88,515.86,2623.89,779.21,9362.37,6885.47
5/6/2020,1221.21,349.81,374.72,826.54,431.05,721.52,2667.27,4885.74,1707.24,1933.72,713.71,1737.73,243.16,1264.93,,3976.53,512.09,141.14,2138.70,36745.41,,240.53,8674.29,2767.15,5288.07,5018.60,8803.37,3647.95,1274.92,689.40,,1180.48,360.21,,590.31,,825.28,,494.11,6639.32,528.31,2560.66,766.15,9423.96,6719.56
5/8/2020,1173.75,377.43,379.31,798.36,461.22,721.52,2740.54,4785.38,1693.86,1911.58,689.24,1754.44,235.56,1191.10,,4050.69,476.32,143.97,2194.01,36620.71,,239.59,8629.46,3021.38,5389.76,4945.87,8803.37,3659.56,1270.38,684.47,,1190.23,363.17,,622.91,,897.14,,506.16,6639.32,515.86,2521.14,770.50,9747.33,6678.08
5/11/2020,1195.32,379.27,385.42,793.67,456.91,721.52,2872.44,4831.00,1693.86,1933.72,701.48,1766.97,235.56,1200.94,,4171.19,442.99,144.91,2212.45,37327.35,,240.53,8741.53,2933.38,5308.41,4994.35,9467.78,3624.71,1256.77,728.79,,1180.48,355.76,,648.26,,892.78,,500.14,7129.47,512.30,2544.85,766.15,9685.74,6698.82
5/12/2020,1165.12,370.07,376.25,788.97,443.98,725.66,2799.16,4762.57,1631.46,1837.77,672.93,1675.07,220.36,1240.32,,4300.96,428.29,142.08,2111.05,37680.67,,235.81,8741.53,2864.93,5145.70,5115.58,9592.35,3578.24,1256.77,718.94,,1146.33,346.87,,619.28,,866.65,,494.11,7218.59,510.52,2489.53,766.15,9547.15,6781.78
5/13/2020,1109.02,368.22,371.56,751.40,461.22,729.81,2733.21,4662.21,1658.20,1823.01,636.22,1675.07,265.95,1156.65,,4263.88,398.89,139.26,2212.45,38013.21,,235.81,8651.87,2904.05,5145.70,5139.82,8969.47,3555.01,1270.38,699.25,,1151.21,352.80,,619.28,,829.63,,502.15,7329.99,528.31,2497.43,744.38,9408.56,6844.00
5/14/2020,1126.28,347.97,351.27,840.63,443.98,729.81,2615.97,4488.86,1577.97,1734.44,607.68,1650.01,248.85,1132.04,,4449.27,441.03,132.68,2166.36,39696.68,,236.76,8719.12,2923.60,5349.08,4873.13,8969.47,3496.92,1270.38,689.40,,1199.99,339.46,,586.69,,812.21,,502.15,7641.90,524.75,2426.30,735.67,9239.18,6885.47
5/15/2020,1130.59,340.61,349.71,845.33,448.29,733.96,2718.56,4365.69,1488.82,1653.26,607.68,1570.64,239.36,1205.86,,4597.58,410.65,132.68,2267.76,40964.48,,235.81,8696.70,2825.82,5349.08,4945.87,8844.90,3438.83,1270.38,689.40,,1282.92,348.35,,572.20,,790.44,,494.11,7597.34,524.75,2450.01,764.90,8777.22,7113.61
5/18/2020,1117.65,375.59,349.71,835.93,452.60,746.40,2865.11,4347.44,1484.36,1601.59,619.91,1553.93,258.35,1151.72,,4458.54,426.33,129.85,2313.85,41089.18,,238.64,8719.12,2835.60,5288.07,4848.89,8969.47,3589.86,1270.38,689.40,,1360.96,360.21,,604.80,,827.46,,486.08,7664.18,510.52,2544.85,791.58,8715.63,7030.65
5/19/2020,1130.59,370.07,355.95,854.72,452.60,742.25,2894.42,4269.89,1569.05,1749.20,619.91,1612.41,273.55,1151.72,,4551.23,428.29,133.62,2286.20,40985.26,,239.59,8876.01,2884.49,5491.45,4848.89,8886.42,3647.95,1261.31,704.17,,1312.18,357.24,,608.42,,833.99,,496.12,7575.06,508.74,2584.37,813.82,8931.21,6844.00
5/20/2020,1126.28,360.86,345.02,854.72,448.29,742.25,2909.08,4347.44,1604.71,1830.39,628.07,1700.13,273.55,1205.86,,4347.30,423.39,138.32,2212.45,39509.63,,235.81,8607.05,2894.27,5227.05,4742.21,8948.71,3566.62,1215.94,689.40,,1317.06,340.94,,601.18,,836.17,,496.12,7597.34,499.85,2513.24,818.27,8992.80,6678.08
5/26/2020,1173.75,368.22,371.56,864.11,456.91,746.40,3172.87,4534.48,1618.09,1859.91,623.99,1712.66,275.45,1245.24,,4504.88,441.03,140.20,2240.11,39488.84,,232.98,8024.28,2972.49,4881.29,4970.11,9218.63,3764.12,1202.32,669.70,,1312.18,345.39,,644.64,,888.43,,500.14,7641.90,510.52,2568.56,827.16,9285.37,6761.04
5/27/2020,1195.32,368.22,377.81,859.42,448.29,746.40,3187.53,4529.92,1618.09,1941.10,636.22,1716.84,292.55,1250.16,,4704.17,489.06,141.14,2424.48,39197.88,,232.98,7463.92,2845.38,4555.87,4897.38,9426.25,3810.59,1197.79,689.40,,1248.77,337.97,,641.01,,910.20,,500.14,8243.45,510.52,2505.34,844.95,9208.38,6802.52
5/28/2020,1285.94,379.27,385.61,867.40,452.60,746.40,3326.75,4831.00,1631.46,2014.91,660.69,1792.03,286.85,1255.08,,4820.04,455.73,141.14,2295.42,39842.17,,232.98,7463.92,2767.15,4616.89,4945.87,10132.18,3810.59,1229.55,728.79,,1219.50,332.04,,641.01,,910.20,,500.14,8555.37,503.41,2473.72,822.71,9300.77,6657.34
5/29/2020,1342.04,405.05,366.88,867.40,461.22,725.66,3495.29,4735.20,1707.24,2177.28,619.91,1867.22,284.95,1328.91,,5353.02,489.06,139.26,2387.60,40528.03,,229.21,7307.02,2718.26,4677.91,5091.33,10049.13,3764.12,1283.99,714.02,,1268.28,326.12,,653.60,,847.05,,490.09,8733.60,501.63,2489.53,849.40,9670.34,6429.21
6/2/2020,1273.00,421.62,380.93,857.87,478.46,729.81,3465.98,4890.30,1769.64,2347.03,754.50,1929.88,303.94,1319.07,,5376.20,490.04,140.20,2387.60,39488.84,,233.93,7598.41,2864.93,4901.63,5576.22,11211.84,3938.39,1274.79,714.02,,1317.06,333.53,,672.60,,905.85,,498.13,8666.76,506.96,2568.56,862.74,10086.10,6719.56
6/3/2020,1294.57,428.98,382.49,848.34,478.46,729.81,3583.22,5273.50,1840.96,2287.99,823.83,2030.13,303.94,1319.07,,5561.58,456.71,145.85,2396.89,40050.00,,245.25,7620.82,2816.04,5044.00,5818.67,11128.79,4101.04,1302.40,709.09,,1317.06,358.73,,737.20,,918.91,,492.10,8644.48,498.07,2600.18,898.31,10517.26,6823.26
6/4/2020,1290.26,428.65,379.37,848.34,491.39,729.81,3487.96,5282.62,1845.42,2258.47,795.28,1975.83,298.25,1304.30,,5468.89,449.85,143.97,2461.92,39966.87,,248.07,7620.82,2874.71,5003.33,5721.69,10755.06,4147.51,1297.80,753.41,,1307.31,346.87,,725.80,,949.40,,488.09,8555.37,496.29,2608.08,902.76,10471.07,6781.78
6/5/2020,1298.89,420.99,382.49,838.81,508.64,829.33,3663.83,5223.32,1894.45,2295.37,860.53,2025.96,303.94,1294.46,,5329.85,449.85,143.03,2536.25,40237.06,,245.25,7732.89,2962.71,5003.33,5745.93,10713.54,4147.51,1297.80,782.96,,1307.31,355.76,,782.80,,962.46,,490.09,8399.41,506.96,2552.76,947.23,10532.66,6678.08
6/8/2020,1307.52,443.96,412.15,824.51,543.12,812.74,3682.15,5382.98,2152.99,2435.60,958.41,2193.05,311.54,1294.46,,5376.20,480.24,157.14,2508.38,40403.32,,245.25,7867.38,2933.38,5044.00,5721.69,11045.74,4269.13,1311.60,807.58,,1248.77,381.70,,843.60,,1001.66,,504.15,9045.51,501.63,2552.76,920.55,10809.84,6802.52
6/9/2020,1281.63,451.61,393.42,795.91,525.88,825.18,3663.83,5296.31,2166.36,2369.17,954.34,2203.49,298.25,1205.86,,5399.37,479.26,157.14,2461.92,40216.27,,244.30,7979.45,2855.16,5125.36,5648.95,10485.15,4194.67,1297.80,787.88,,1234.14,366.14,,832.20,,1040.85,,526.25,8421.69,506.96,2481.63,902.76,10948.43,6885.47
6/10/2020,1290.26,420.99,366.88,800.68,512.95,841.77,3553.91,5291.75,2014.81,2236.32,889.08,2051.02,286.85,1181.25,,5167.64,480.24,151.49,2452.63,39322.57,,236.76,7755.31,2796.49,5003.33,5285.29,9883.03,3934.05,1353.02,782.96,,1273.16,355.76,,790.40,,1032.14,,510.18,8221.17,506.96,2457.92,893.87,10609.66,6802.52
6/11/2020,1268.68,409.51,360.63,791.15,500.01,982.75,3444.00,5182.26,1876.62,2192.04,836.06,1959.12,279.25,1205.86,,5190.81,469.45,148.67,2369.02,38969.25,,236.76,7710.48,2806.27,4962.65,5309.53,10152.95,3847.18,1307.00,768.19,,1282.92,348.35,,782.80,,992.95,,494.11,8421.69,503.41,2434.21,902.76,10132.30,6802.52
6/12/2020,1268.68,405.69,376.25,795.91,500.01,1078.13,3509.95,5173.14,1992.52,2236.32,917.63,2042.67,296.35,1176.33,,5376.20,469.45,148.67,2378.31,39239.44,,228.27,7710.48,2767.15,4962.65,5261.04,10132.18,3884.41,1270.18,738.64,,1268.28,348.35,,794.20,,1040.85,,486.08,8377.13,503.41,2394.69,902.76,10132.30,6802.52
6/15/2020,1303.20,390.38,368.44,762.55,487.08,1044.95,3473.31,5018.04,1872.17,2140.38,864.61,1971.65,286.85,1186.18,,5283.50,469.45,141.14,2350.44,40195.48,,223.55,7800.13,2669.38,5044.00,5042.84,9716.93,3760.31,1293.20,728.79,,1219.50,336.49,,756.20,,1027.79,,498.13,8399.41,498.07,2442.11,907.21,9932.12,6864.73
6/16/2020,1354.99,411.43,402.79,748.25,525.88,1044.95,3641.84,5255.25,2054.92,2310.13,933.94,2099.06,302.04,1205.86,,5492.06,469.45,146.79,2424.76,40652.73,,230.15,7957.03,2933.38,5206.71,5358.02,10402.10,3896.82,1311.60,753.41,,1263.40,357.24,,851.20,,1062.63,,498.13,8666.76,498.07,2529.05,907.21,10440.27,6864.73
6/17/2020,1333.41,409.51,401.23,753.02,547.43,1040.81,3641.84,5218.76,2028.18,2287.99,929.87,2046.84,302.04,1191.10,,5515.24,460.63,155.26,2499.09,40361.76,,227.32,8024.28,2972.49,5328.74,5648.95,10339.81,3884.41,1316.21,787.88,,1253.65,355.76,,855.00,,1075.69,,494.11,8577.64,501.63,2536.95,942.78,10902.23,6864.73
6/18/2020,1285.94,394.20,396.54,753.02,534.50,1082.27,3517.27,5095.59,2005.89,2251.09,925.79,2013.42,300.15,1112.35,,5144.46,460.63,153.38,2554.83,39530.41,,226.38,7844.96,2855.16,5267.73,5430.75,9675.40,3847.18,1297.80,773.11,,1253.65,348.35,,843.60,,1066.98,,494.11,8310.29,498.07,2592.27,920.55,10871.43,6678.08
6/19/2020,1294.57,398.03,404.35,753.02,525.88,1119.59,3583.22,5086.46,1996.98,2287.99,909.47,2038.49,300.15,1141.88,,5260.33,450.83,152.44,2591.99,40735.86,,226.38,8001.86,2825.82,5349.08,5624.71,10173.71,3586.56,1343.82,763.26,,1248.77,348.35,,820.80,,1145.60,,494.11,8466.25,499.85,2592.27,916.10,10994.62,6678.08
6/22/2020,1285.94,394.20,394.98,753.02,523.99,1115.45,3583.22,5054.53,1992.52,2258.47,897.24,2009.25,292.55,1205.86,,5283.50,450.83,147.73,2526.96,39925.30,,225.44,8158.76,2796.49,5349.08,5455.00,10298.28,3710.67,1353.02,763.26,,1331.70,351.32,,805.60,,1070.23,,490.09,8533.09,496.29,2529.05,916.10,10901.09,6678.08
6/23/2020,1294.57,384.64,391.86,748.25,515.33,1123.74,3590.55,5127.52,1952.40,2221.56,885.00,2000.89,290.65,1166.49,,5190.81,444.95,150.55,2499.09,39488.84,,223.55,8001.86,2767.15,5227.05,5333.78,10028.37,3673.43,1320.81,773.11,,1331.70,348.35,,832.20,,1045.11,,480.05,8510.81,492.73,2473.72,902.76,10691.46,6636.60
6/24/2020,1324.78,399.94,405.91,757.79,523.99,1123.74,3663.83,5205.07,2112.87,2302.75,991.04,2151.27,298.25,1171.41,,5237.16,485.14,151.49,2499.09,39655.11,,226.38,8136.35,2757.38,5308.41,5430.75,10215.23,3673.43,1343.82,763.26,,1331.70,351.32,,858.80,,1065.21,,488.09,8443.97,494.51,2513.24,889.42,10788.21,6698.82
6/25/2020,1303.20,384.64,390.30,757.79,519.66,1132.03,3706.95,5223.32,2028.18,2258.47,962.49,2099.06,294.45,1146.80,,5144.46,485.14,148.67,2452.63,38990.04,,226.38,8046.69,2737.82,5186.37,5358.02,10049.13,3611.38,1339.22,753.41,,1341.45,342.42,,828.40,,1035.06,,484.07,8421.69,492.73,2497.43,867.18,10626.95,6553.64
6/26/2020,1298.89,388.46,394.98,748.25,523.99,1115.45,3706.95,5150.33,2041.55,2236.32,986.96,2088.62,292.55,1132.04,,5121.29,485.14,148.67,2554.83,38969.25,,225.44,8270.83,2747.60,5430.44,5333.78,9966.08,3598.97,1330.01,778.03,,1321.94,333.53,,862.60,,1035.06,,486.08,8466.25,497.27,2521.14,893.87,10626.95,6553.64
6/29/2020,1281.63,384.64,388.74,753.02,515.33,1181.79,3631.30,5177.70,2046.01,2243.70,1011.43,2063.55,290.65,1151.72,,5121.29,480.24,146.79,2573.41,38948.47,,224.49,8427.73,2737.82,5491.45,5382.27,9779.22,3586.56,1325.41,768.19,,1321.94,336.49,,874.00,,1019.98,,490.09,8443.97,499.09,2513.24,907.21,10772.08,6574.38
6/30/2020,1303.20,380.81,396.54,757.79,523.99,1467.91,3631.30,5195.95,2041.55,2236.32,1015.51,2067.73,292.55,1141.88,,5167.64,480.24,144.91,2573.41,39218.66,,224.49,8382.90,2737.82,5308.41,5794.42,9799.98,3524.51,1343.82,768.19,,1331.70,335.01,,862.60,,1014.96,,488.09,8614.31,499.09,2533.23,907.21,10675.33,6553.64
7/1/2020,1264.37,399.94,387.18,757.79,519.66,1832.82,3638.86,5291.75,2023.72,2258.47,1019.59,2084.44,290.65,1132.04,,5167.64,480.24,146.79,2536.25,39073.18,,226.38,8248.42,2737.82,5328.74,6109.60,9550.83,3598.97,1348.42,773.11,,1351.21,348.35,,862.60,,1050.13,,504.15,8636.69,495.46,2524.92,907.21,10965.59,6470.69
7/2/2020,1294.57,401.86,387.18,757.79,528.32,2288.95,3684.25,5355.61,2046.01,2258.47,1019.59,2088.62,290.65,1132.04,,5260.33,480.24,145.85,2526.96,38948.47,,224.49,8562.22,2874.71,5349.08,6255.06,9841.50,3648.61,1376.03,753.41,,1321.94,349.83,,855.00,,1040.08,,494.11,8614.31,495.46,2607.98,925.00,11062.35,6678.08
7/3/2020,1285.94,398.03,388.74,753.02,519.66,2405.05,3669.12,5355.61,2032.64,2251.09,1003.28,2088.62,302.04,1161.57,,5584.76,480.24,151.49,2573.41,39177.09,,223.55,8450.15,2855.16,5430.44,6206.58,9841.50,3636.20,1376.03,728.79,,1326.82,342.42,,843.60,,1030.03,,492.10,8748.56,491.83,2591.37,969.47,11062.35,6553.64
7/6/2020,1281.63,407.60,390.30,757.79,554.30,2405.05,3661.56,5414.92,2054.92,2243.70,1011.43,2119.94,376.13,1151.72,,6025.05,480.24,151.49,2740.63,38844.55,,222.61,8450.15,3060.49,5389.76,6109.60,9924.56,3685.85,1408.25,709.09,,1336.57,343.90,,862.60,,1040.08,,494.11,8905.18,491.83,2533.23,987.26,11110.73,6553.64
7/7/2020,1329.10,401.86,388.74,753.02,562.96,2405.05,3653.99,5465.10,2050.47,2236.32,999.20,2109.50,429.32,1141.88,,5886.01,446.91,149.61,2694.18,38802.99,,223.55,8517.39,3080.05,5349.08,6473.27,9716.93,3685.85,1394.44,714.02,,1341.45,348.35,,866.40,,1030.03,,494.11,8659.06,491.83,2591.37,973.91,11175.23,6574.38
7/8/2020,1333.41,407.60,388.74,753.02,571.63,2264.07,3714.51,5656.69,2139.62,2354.41,1093.00,2203.49,417.92,1171.41,,5886.01,446.91,152.44,2749.92,39073.18,,229.21,8472.56,3050.71,5389.76,7346.06,9883.03,3710.67,1399.04,723.87,,1414.62,346.87,,889.20,,1045.11,,492.10,8703.81,490.01,2616.29,956.13,11900.90,6719.56
7/9/2020,1346.36,419.08,387.18,748.25,562.96,2446.52,3706.95,5565.46,2108.41,2317.51,1072.61,2193.05,416.02,1205.86,,5607.93,446.91,147.73,2712.76,39260.22,,230.15,8382.90,3031.16,5328.74,7588.51,9737.69,3822.36,1408.25,709.09,,1497.55,345.39,,881.60,,1055.16,,494.11,8502.44,490.01,2583.06,951.68,11900.90,6615.86
7/10/2020,1342.04,415.25,377.81,743.49,558.63,2454.81,3653.99,5656.69,2081.67,2295.37,1056.30,2161.72,450.22,1200.94,,5561.58,441.03,146.79,2657.02,38969.25,,224.49,8270.83,3021.38,5288.07,7540.02,9633.88,3698.26,1353.02,704.17,,1448.77,340.94,,862.60,,1040.08,,492.10,8435.31,491.83,2583.06,947.23,11562.25,6574.38
7/13/2020,1406.77,442.04,384.05,738.72,584.62,2421.64,3706.95,5633.89,2117.33,2332.27,1080.77,2193.05,457.82,1220.63,,5700.62,441.03,147.73,2731.34,39073.18,,235.81,8293.25,3246.27,5349.08,7491.53,9654.64,3847.18,1343.82,709.09,,1492.67,340.94,,881.60,,1090.33,,490.09,8368.19,493.64,2566.45,947.23,11933.15,6657.34
7/14/2020,1424.03,442.04,382.49,738.72,571.63,2313.83,3744.77,5656.69,2103.96,2339.65,1076.69,2213.93,465.41,1260.00,,5862.83,441.03,148.67,2759.21,39052.39,,229.21,8472.56,3177.83,5369.42,7079.38,9696.17,3785.13,1385.24,689.40,,1473.16,340.94,,885.40,,1075.25,,488.09,8636.69,495.46,2558.15,947.23,11820.27,6698.82
7/15/2020,1449.92,432.48,387.18,724.42,567.29,2371.88,3896.08,5611.08,2099.50,2310.13,1076.69,2203.49,465.41,1230.47,,5723.80,449.85,148.67,2722.05,39052.39,,227.32,8472.56,3148.49,5308.41,7370.31,9716.93,3809.95,1389.84,654.93,,1458.52,349.83,,877.80,,1080.28,,490.09,8457.69,495.46,2566.45,938.34,11771.89,6678.08
7/16/2020,1424.03,424.82,387.18,714.89,562.96,2355.29,3971.73,5638.45,2095.04,2317.51,1072.61,2203.49,467.31,1230.47,,5723.80,449.85,146.79,2666.31,41587.99,,223.55,8584.63,3119.16,5389.76,7418.80,9945.32,3809.95,1366.83,679.55,,1448.77,361.69,,881.60,,1065.21,,490.09,8412.94,493.64,2574.76,947.23,11820.27,6719.56
7/17/2020,1411.09,442.04,387.18,710.13,571.63,2313.83,3933.90,5583.71,2081.67,2287.99,1064.45,2161.72,463.52,1235.40,,5677.45,470.44,148.67,2647.73,41234.67,,228.27,8315.66,3128.94,5328.74,7927.93,10111.42,3896.82,1348.42,689.40,,1448.77,352.80,,881.60,,1075.25,,486.08,8368.19,493.64,2541.54,956.13,11900.90,6740.30
7/20/2020,1342.04,432.48,384.05,719.66,562.96,2322.12,3858.25,5601.95,2023.72,2251.09,1011.43,2130.39,450.22,1230.47,,5584.76,470.44,144.91,2666.31,40985.26,,223.55,8360.49,3060.49,5369.42,7709.73,9966.08,3809.95,1366.83,674.62,,1439.01,340.94,,866.40,,1045.11,,486.08,8457.69,493.64,2541.54,947.23,11868.64,6740.30
7/21/2020,1424.03,434.39,388.74,714.89,593.28,2322.12,4066.30,5656.69,2086.13,2324.89,1068.53,2213.93,459.72,1191.10,,5561.58,470.44,145.85,2638.44,40860.56,,225.44,8360.49,3197.38,5430.44,7879.44,10215.23,3872.00,1399.04,674.62,,1570.72,349.83,,877.80,,1060.18,,498.13,8480.06,493.64,2541.54,960.57,12465.30,6636.60
7/22/2020,1402.45,430.56,421.52,714.89,593.28,2322.12,4009.56,5638.45,2081.67,2287.99,1048.14,2266.15,455.92,1161.57,,5492.06,465.53,158.08,2601.28,41338.59,,224.49,8405.32,3216.94,5430.44,7782.46,10194.47,3847.18,1449.67,689.40,,1590.23,349.83,,927.20,,1045.11,,500.14,8591.94,495.46,2549.84,960.57,12900.70,6636.60
7/23/2020,1428.35,432.48,424.64,714.89,597.61,2305.53,3914.99,5656.69,2099.50,2317.51,1056.30,2381.02,469.21,1166.49,,5654.28,465.53,158.08,2619.86,41047.62,,226.38,8427.73,3177.83,5471.12,7830.95,10298.28,3921.64,1486.48,684.47,,1668.28,357.24,,946.20,,1060.18,,510.18,8457.69,500.90,2549.84,978.36,12949.08,6678.08
7/24/2020,1415.40,417.17,412.15,710.13,593.28,2305.53,3820.43,5565.46,2054.92,2280.61,1039.98,2339.25,459.72,1156.65,,5561.58,459.65,154.32,2564.12,39655.11,,226.38,8418.56,3207.16,5494.88,7443.04,10152.95,3809.95,1445.07,679.55,,1673.16,345.39,,927.20,,1040.08,,496.12,8301.06,497.27,2508.31,965.02,12545.93,6678.08
7/27/2020,1424.03,424.82,444.94,714.89,627.92,2322.12,3877.17,5565.46,2072.75,2324.89,1044.06,2454.12,455.92,1077.89,,5723.80,459.65,153.38,2601.28,40320.19,,224.49,8257.98,3392.94,5494.88,7418.80,10215.23,3971.28,1426.66,679.55,,1814.62,342.42,,934.80,,1045.11,,504.15,8390.56,500.90,2524.92,965.02,13545.74,6698.82
7/28/2020,1454.24,417.17,440.26,714.89,623.59,2305.53,3914.99,5643.01,2086.13,2317.51,1031.82,2443.68,560.40,1004.07,,5746.97,459.65,156.20,2536.25,39426.50,,224.49,8303.86,3353.83,5452.45,7249.09,10256.76,3996.10,1394.44,689.40,,1765.84,342.42,,927.20,,1045.11,,502.15,8412.94,500.90,2508.31,960.57,13932.76,6761.04
